Composite.Element.REF	TCGA-2L-AAQJ-01	TCGA-2L-AAQI-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-2L-AAQA-01	TCGA-3A-A9IU-01	TCGA-3A-A9I5-01	TCGA-3A-A9IX-01	TCGA-3A-A9IH-01	TCGA-3A-A9IN-01	TCGA-3A-A9IZ-01	TCGA-3A-A9IB-01	TCGA-3E-AAAZ-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUU-01	TCGA-IB-AAUP-01	TCGA-IB-AAUW-01	TCGA-IB-AAUS-01	TCGA-IB-AAUV-01	TCGA-Q3-AA2A-01	TCGA-F2-A8YN-01	TCGA-XN-A8T5-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-YH-A8SY-01	TCGA-RB-A7B8-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-US-A77E-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A774-01	TCGA-OE-A75W-01	TCGA-H8-A6C1-01	TCGA-L1-A7W4-01	TCGA-LB-A8F3-01	TCGA-YB-A89D-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-YY-A8LH-01	TCGA-LB-A7SX-01	TCGA-FB-A78T-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5ST-01	TCGA-IB-A5SS-01	TCGA-HZ-7924-01	TCGA-M8-A5N4-01	TCGA-HZ-7920-01	TCGA-FB-A5VM-01	TCGA-HZ-7923-01	TCGA-FB-A545-01	TCGA-HZ-7919-01	TCGA-HZ-A4BH-01	TCGA-HZ-7918-01	TCGA-HZ-A4BK-01	TCGA-FB-A4P6-01	TCGA-HZ-7925-01	TCGA-FB-A4P5-01	TCGA-Q3-A5QY-01	TCGA-HZ-7922-01	TCGA-H6-A45N-01	TCGA-FZ-5924-01	TCGA-F2-A44G-01	TCGA-PZ-A5RE-01	TCGA-HV-A5A6-01	TCGA-IB-A6UF-01	TCGA-LB-A9Q5-01	TCGA-XD-AAUL-01	TCGA-RB-AA9M-01	TCGA-HZ-8638-01	TCGA-HZ-8315-01	TCGA-HZ-8519-01	TCGA-IB-8126-01	TCGA-FZ-5923-01	TCGA-IB-8127-01	TCGA-FZ-5922-01	TCGA-F2-6879-01	TCGA-FZ-5921-01	TCGA-F2-6880-01	TCGA-FZ-5926-01	TCGA-FZ-5920-01	TCGA-FZ-5919-01	TCGA-HZ-8003-01	TCGA-IB-7893-01	TCGA-IB-7891-01	TCGA-IB-7889-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7886-01	TCGA-IB-7885-01	TCGA-HZ-8005-01	TCGA-HZ-8002-01	TCGA-HZ-8001-01	TCGA-IB-7652-01	TCGA-IB-7651-01	TCGA-IB-7649-01	TCGA-IB-7647-01	TCGA-IB-7646-01	TCGA-IB-7644-01	TCGA-IB-7890-01	TCGA-Z5-AAPL-01	TCGA-FB-AAQ1-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ6-01	TCGA-FB-AAPP-01	TCGA-2J-AABH-01	TCGA-2J-AABK-01	TCGA-2J-AABF-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AAB8-01	TCGA-2J-AAB4-01	TCGA-2J-AABO-01	TCGA-2J-AABR-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01
PDCD4|PDCD4	1.486146062	1.793080397	1.553548561	2.435633942	2.122798305	1.402698036	1.715217416	1.592878287	1.444915855	1.151114885	0.503540528	1.563929228	1.095931991	2.82406059	1.385760281	1.900620024	1.241147345	1.584555666	1.342945703	1.363382475	1.104239072	1.345545288	0.476959077	1.699416034	2.1653827	1.751408755	2.030454869	1.325967958	1.032496648	2.407350561	1.717291834	0.788851123	1.904600291	1.95348716	0.928777703	0.950368133	2.302042307	1.056529575	1.245140704	1.298136789	1.161389219	1.023002196	1.933447437	2.117458318	2.412927346	0.908975066	1.781166346	1.271305898	1.284346881	1.544053052	1.348318102	0.891910692	1.397271157	1.111191969	1.886504227	0.745104317	2.132898474	0.636030648	1.254949047	2.632560426	1.236761558	1.047953933	1.76418668	1.419311882	1.506157891	1.433968346	0.784430007	1.931815267	0.686028072	1.441820151	1.972709078	1.54347531	1.135890714	1.546952022	1.087308433	1.58315141	2.783738181	1.187768197	2.056528121	1.761137162	1.523746112	1.088781613	1.247174202	2.51425122	2.361615045	1.329865669	1.645642785	2.58161514	0.337483575	2.500295905	1.781569832	1.6754397	1.557328343	1.553634277	1.189782299	0.621266218	1.393137173	1.640771663	1.455595608	1.970959658	1.475436733	1.522822015	0.632799058	2.249231266	1.284752859	0.584179133	1.376885899	1.839276409	1.306919695	1.035717742	0.737626293	1.583314942	1.860424819	1.524140063	0.98064907	1.333890704	0.964861453	1.673711138	1.516225342	2.283001815	1.052620146	0.829778742
PDK1|PDK1	-0.299776099	-0.45587603	-0.461555192	-0.041504574	-0.253727399	-1.090717255	-0.660086593	-0.631479125	-0.419106149	-0.614319245	-0.821870304	-0.648391969	-0.32529392	-0.550043233	-0.540015724	-0.374857039	-0.307085917	-0.464258867	-0.743599739	-0.684329269	-0.59904358	-0.626147706	-0.437404487	-0.253813796	-0.215186127	-0.679741455	-0.37652728	-0.317536216	-0.520053762	-0.852370259	-0.599418082	-0.301800476	-0.521233007	-0.443223564	-0.625597529	-0.210503625	-0.35146921	-0.869750178	-0.375664093	-0.349255039	-0.864175357	-0.574250746	-0.388121662	-0.548727709	-0.265981679	-0.61871546	-0.230673822	-0.373425341	-0.425417253	-0.589048893	-0.581259102	-0.242123606	-0.596363407	-0.878822489	-1.010600579	-0.753675655	-0.337388528	1.180986487	-0.486048797	-0.827164909	-0.435144218	-0.319055398	-0.511261348	-0.876872134	-0.545664276	-0.610537631	-0.485776423	0.094926672	-0.44064665	-0.440235379	-0.447486798	-0.199684335	-0.72500685	-0.588553212	-0.615525595	-0.474092785	-0.875924125	-0.074740905	-0.603855074	-0.324577728	-0.735111525	-0.417762169	-0.479509409	-0.633232668	-0.323505724	-0.463178864	-0.419669714	-0.523772022	-0.594713748	-0.562406619	-0.694966444	-0.567802549	-0.481273806	-0.28198503	-0.537816353	-0.808615751	-0.711484336	-0.519015639	-0.200574546	-0.597629735	-0.59856233	-0.679840038	-0.320411421	0.037094452	-0.577280566	-0.431551415	-0.446625861	-0.096330775	-0.295721621	-0.32950568	0.686494817	0.138931453	-0.305684326	0.184482536	-0.060297053	-0.643603142	-0.20264808	-0.366937545	-0.565935778	-0.15914592	-0.375753013	-0.055690727
PEA15|PEA15_pS116	-1.002661729	-0.659698802	-0.753139254	-0.555254567	-0.764462849	-0.386625875	-0.517175626	-0.593232947	-0.798868617	-0.547476549	-0.48275483	-0.642106506	-0.970445787	-0.599471761	-0.388847515	-0.452279096	-0.921867663	-0.864408773	-0.526482695	-0.649286085	-0.527236568	-0.270711705	-0.060109057	-0.696084385	-0.737549761	-0.701872786	-0.917149586	-0.917604109	-0.598024637	0.005537363	-0.486711186	-0.627168529	-0.02664556	-0.87725499	-0.683816066	-0.593605413	-0.910539971	-0.598698446	-0.778367173	-0.622754783	-0.637109477	-0.581005848	-0.742861619	-0.674656195	-0.8320635	-0.778540743	-0.575493533	-0.526475362	-0.782529648	-0.595475566	-0.497304183	-0.617497601	-0.620140156	-0.749040804	-0.591154656	-0.651462323	-0.39794372	-0.291741671	-0.411705029	-0.472560233	-0.560128666	-1.001786245	-0.903442639	-0.461673202	-0.923855439	-0.811526077	-0.344221106	-0.817991303	-0.647419417	-0.898154917	-0.725804851	-1.019296746	-0.659456843	-0.70200103	-0.520319048	-0.7203673	-0.480222405	-0.665892725	-0.816906268	-0.79970096	-1.207369649	-0.702953684	-0.79901091	-0.496649231	-0.87647693	-0.632210327	-0.847405355	-0.565912934	-0.747388189	-0.85212518	-0.898054059	-0.364092734	-0.780982369	-0.76394556	-0.931864646	-0.481261566	-0.696075942	-0.803008835	-0.788263008	-0.626659303	-0.852011235	-0.450397688	-0.789082305	-0.935375856	-0.591486915	-0.472426996	-0.528052364	-0.521099694	-0.363398007	-0.024512387	-0.006795106	0.259502757	-0.116559506	-0.470179989	-0.477135585	-0.155606907	-0.429449875	-0.169922939	-0.189908651	-0.467787992	-0.518869826	-0.386226982
PIK3R1 PIK3R2|PI3K-p85	1.747534742	1.360534574	1.551256984	1.346079751	1.735477428	1.436715295	1.779043201	1.576183365	1.625131703	1.286204574	1.290154259	1.619473928	1.715746859	1.739166136	1.684594753	2.75649052	1.617335246	1.650740208	1.495934363	1.602366058	1.691612868	1.660725793	1.577265189	1.596143734	1.719046487	1.587902146	1.732755081	1.895629077	1.755608901	1.388709011	2.102649263	1.867175478	1.400343228	1.54217887	1.566186093	1.615000686	1.774408927	1.39545228	1.358313086	1.505161738	1.284085908	1.810461169	1.48145008	1.471419336	1.740155754	1.596786901	1.559582634	1.751695311	1.553047921	1.960153065	1.813658455	1.869717187	1.728048031	1.526847461	1.419049823	1.178274786	1.705700224	1.292327541	1.736021563	1.717720695	1.874005526	1.834507225	1.74305188	1.358152403	1.324534283	1.58969542	1.462390494	1.160653442	1.594824109	1.621672919	1.750513186	1.741425304	1.644045577	1.40220103	1.458537344	1.62907336	1.47474692	1.851306625	1.643918822	1.775291109	1.387947274	1.768733373	1.622253925	1.361319848	1.680004435	1.612884152	1.87065996	1.4333702	1.08050713	1.658240936	1.630122573	1.234620824	1.675197993	1.933765234	1.34000639	1.212318597	1.647247256	1.563257602	1.596284434	1.841769129	1.76529299	1.522743662	1.250054409	1.24445746	1.582604102	1.474365844	1.902010444	1.700864527	1.472443736	1.589749572	1.779028241	2.402284072	1.732918559	1.916205746	2.030956041	1.725148777	1.719676196	2.078236872	1.710150474	2.465030812	1.919503524	2.110233467
PRKCB|PKC-pan_BetaII_pS660	0.8619447	1.934545904	1.325286986	3.120811905	1.69874828	1.224276593	1.519437377	1.515229604	1.785101452	2.242855198	0.294923349	0.988896124	1.573626391	1.840525966	1.192284682	2.518394702	1.528571451	1.581212137	1.178432604	1.186578484	1.220745031	0.905170875	0.636670252	1.553010742	1.85059376	1.297400622	1.843773457	0.713515294	0.727065267	1.044427542	1.892059612	1.101335681	1.938789512	1.484058674	1.078132642	0.549056713	1.007270874	1.108245207	0.903308449	1.205263639	0.746330939	1.018070897	1.475734114	1.673143742	1.836685528	1.229287145	1.727949768	1.313032982	0.409456105	1.573719051	1.464826759	0.689786283	1.348091598	1.000136666	1.215850409	1.210060175	1.995943106	0.003175937	1.389833534	1.206285995	1.461120716	0.330111999	1.66520535	0.906830259	1.208640877	1.372713586	0.607410167	0.314663301	0.709822448	0.79871336	1.50737578	0.904523071	0.63194822	1.303472998	0.749838614	1.571333248	1.353404665	0.454392203	1.438788263	1.62782968	0.657690342	1.060971378	0.823283628	0.75685794	1.191434383	0.811606121	1.077825325	1.210292223	0.513778923	1.326582499	1.395702785	0.632961213	0.955224195	0.86151187	0.22619815	0.778946825	1.092961479	0.723481329	1.554039871	0.901482751	1.081126149	1.340641138	-0.284085202	0.580245216	1.15692097	0.015468554	1.282507209	1.333136832	1.244249688	0.412034951	1.442832538	0.441677548	1.039740071	0.000680701	0.419246093	0.958657109	0.629100863	1.293721269	0.934359451	0.5410694	1.113214715	0.817591552
PRDX1|PRDX1	-1.108676386	-1.572126704	-1.513090746	-2.035052732	-2.038302988	-1.521790944	-1.665385164	-1.804853816	-1.660708797	-1.925723365	-0.98423019	-1.788381634	-1.662320152	-1.350321334	-1.9914579	-1.575772823	-1.65091286	-1.593198878	-1.705208479	-1.61820559	-1.487381814	-1.678830201	-1.21547703	-1.55910435	-1.627951165	-1.732051634	-1.641840404	-1.235942731	-0.980225317	-0.457230061	-1.612927717	-1.455798158	-1.475642885	-1.363137504	-1.822410666	-1.525610979	-1.253217118	-1.619605762	-1.784865431	-1.530402026	-1.514819817	-1.371403324	-1.636410223	-1.513858801	-1.594537723	-1.333191706	-1.123239874	-1.447866089	-1.285367633	-1.8753771	-1.591624499	-1.384483176	-1.650110521	-1.794543261	-1.494935783	-1.553351553	-1.40536949	-1.163055624	-1.626439596	-1.310554817	-1.603493907	-1.370577381	-1.766949807	-1.451292025	-1.748153503	-1.694927066	-1.709294559	-0.410370634	-1.665163716	-1.589030653	-1.607037756	-1.37575608	-1.6189587	-1.7812363	-1.62271741	-1.748547001	-1.606363195	-1.018677024	-1.65754915	-1.784967777	-1.234682804	-1.446435089	-1.191696643	-1.20272397	-1.218463495	-1.624931022	-1.257730108	-1.197871403	-1.385475171	-1.579305836	-1.651472527	-0.915604319	-1.626643818	-1.566088714	-1.229938366	-1.692917135	-1.759426831	-1.139800683	-1.482042216	-1.167888876	-1.312176506	-1.620977535	-0.963742691	-0.753775578	-1.741720016	-1.234383013	-1.288470812	-1.709547876	-1.57092086	-1.628675753	-1.914558371	-1.443113855	-1.298917605	-0.907693427	-1.261771661	-1.71347733	-1.416682735	-1.479016556	-1.911059235	-1.237425368	-1.796954412	-1.541747662
RAB11A RAB11B|Rab11	-0.047668482	-0.186624311	-0.144933275	-0.350735622	-0.445006209	0.023152948	-0.020334551	-0.339121186	-0.373608116	-0.005989948	0.19166488	0.032700451	-0.327857946	-0.413464888	-0.412133623	-0.321914019	-0.317870405	-0.324223252	0.251584517	-0.098308498	0.008022272	0.306876225	-0.385814513	-0.431459259	-0.208388195	-0.333909247	-0.290608596	-0.062538265	-0.042747862	-0.295284627	0.010987622	-0.335279437	-0.383050061	-0.136509617	-0.329603186	-0.088387809	-0.060153242	-0.030813135	-0.363230222	-0.448197458	0.062208321	-0.409419369	-0.223735314	-0.572482219	-0.401021277	-0.069045881	-0.357395065	-0.356404625	-0.203879413	-0.173424633	-0.240342007	-0.320319401	-0.271764503	-0.572671723	0.046476184	-0.176412152	-0.397111304	1.220334405	-0.466309272	-0.286133417	-0.502130714	-0.138848927	-0.6231129	-0.258651605	-0.417944323	-0.317794338	-0.095307411	-0.137027855	-0.27953733	-0.40341896	-0.546546398	-0.219379192	-0.151763971	-0.069599235	-0.199863644	-0.488172436	-0.203291313	0.057381369	-0.427282822	-0.489044191	0.141007422	-0.282817163	-0.236364861	-0.149778694	-0.30880953	-0.37961581	-0.322156634	-0.526776677	-0.204408295	-0.57827949	-0.269938814	-0.102360146	-0.27023878	-0.361136571	-0.088551731	0.050703915	-0.317191525	0.025482308	-0.300788797	-0.498824109	-0.308893694	-0.362396006	-0.009507657	-0.063860764	-0.367265234	-0.405033651	-0.607342436	-0.597797056	-0.678351019	-0.457306264	-0.591392233	-0.309291073	-0.284693745	-0.512400109	-0.353841412	-0.307253106	-0.332935467	-0.370945651	-0.373805004	-0.425520101	-0.663179836	-0.491581659
RAB25|Rab25	-0.406037698	-0.784785921	-0.755573227	-2.267548079	0.174767001	-2.352467161	-1.86673356	-1.841579416	-0.90646944	-2.577975158	-1.216897586	-2.227997839	0.320964662	-0.976543783	-1.163563178	-2.258747932	-0.47215192	-1.279388638	-2.322566446	-1.792270083	-1.974654424	-2.559226032	0.073670074	-0.807060707	0.515335363	-0.510710085	-0.658500631	-1.232972037	-0.726977104	-1.713049277	-2.311119583	-1.245499739	-1.631120675	-1.213961687	-1.975615527	-0.392171675	-0.488103877	-2.309814667	0.730683491	-0.723822777	-1.086740795	-0.869665263	-0.598841243	-1.045182553	-0.61913238	-1.009884345	-0.086517071	-1.348427838	-0.960763284	-1.709086283	-0.844158668	-0.804968498	-2.384922123	-2.05326514	-2.350762778	-1.538356846	-0.590603046	-2.729395224	-1.160808844	-1.716739335	-0.944808112	-0.729281211	-0.923670687	-2.140664652	-1.682848161	-1.820356722	-1.507413802	-0.70807535	-0.609936095	-1.617892039	-1.080906178	-0.438010242	-1.767558231	-1.216897586	-0.992099708	-0.996988194	-1.628074702	-0.91582088	-0.87276067	-1.324788402	-2.353542718	-0.500837231	-1.102389719	-1.386181865	-0.645362661	-0.50396249	-1.860066917	-1.457344597	-0.777365697	-1.33024664	-1.19691046	-1.424190979	-1.38076939	-0.586424476	-1.308018668	-2.130633304	-1.807162612	-1.085220682	-0.713529189	-1.220832846	-1.161950698	-2.140831176	-0.980885634	-0.818269675	-1.303289196	-0.693975033	-1.333523734	-0.448357217	-1.985660365	-0.593932092	-0.655684534	-2.295581693	-0.439763567	-1.620718459	-1.267516479	-1.909359026	0.475962083	-1.02023046	-1.571594606	-2.139504926	-0.62719184	-1.286772668
RPTOR|Raptor	1.295841193	1.952504197	1.887914426	2.324251605	1.230745791	1.504225428	1.76507783	1.716219047	1.598013553	1.918688786	1.347623344	1.513848925	1.363285856	1.771950123	1.182544784	1.822188951	1.13163026	1.490409888	1.738353271	1.602829603	1.819946885	1.429003994	1.462220103	1.33269094	1.551334113	1.58959561	1.328576101	1.113164336	1.72235643	2.049251783	1.275422952	1.539717861	1.164404122	2.063051007	2.147787255	1.57005543	1.192118562	1.242120016	1.475683559	1.863907029	1.462469671	1.342542858	1.000822221	1.568471711	1.334252309	1.939885775	1.580088215	1.538681234	1.046687119	1.482274796	1.281683885	1.384975477	1.374006405	1.38390548	1.823800103	1.864286238	1.34160528	1.41158154	1.859944779	1.530388844	1.480537799	1.659115318	0.970924976	2.133417862	2.017388671	1.376530787	2.8749467	1.098555601	1.271318179	0.861795083	1.159923671	1.229307912	1.833798994	1.840044144	0.980952502	1.743792725	1.271021754	1.277886134	1.347896527	1.29589645	0.839157362	1.302283778	1.63367901	1.080488867	1.269166171	1.950829547	1.487466922	1.606711187	1.257812657	1.105429318	1.390923064	2.651221708	1.516588895	1.460529734	0.72895531	1.377852123	2.259556899	2.0915825	2.059926875	1.241533941	1.472528734	2.271730517	1.279110697	0.84909653	1.758374681	1.04111606	1.333960921	1.798434138	1.459404147	1.108593844	1.137650013	2.107580317	1.574337247	1.525995876	1.324175268	1.494213408	1.281221858	1.429306907	1.581285095	1.558826441	1.317662405	1.852293098
RBM15|RBM15	0.756422706	1.53917844	1.493030123	2.631460993	2.016053081	0.739434853	1.047728565	1.247486656	1.633176995	1.882821665	0.695391363	0.294756948	1.403051361	1.507037472	1.635531743	2.065010426	1.479855388	1.400186709	0.547340677	1.265643881	1.041716445	0.840271053	1.741444813	1.527683891	1.881876954	2.057484361	1.839700745	0.668794982	0.875689051	0.366675849	1.78453866	0.965775095	1.786791528	1.251058581	0.750936461	0.864123905	0.970369187	0.98936765	1.434308405	1.558118375	0.930794212	1.136561542	1.749135665	1.641724975	1.485097177	1.125651304	1.788071093	1.694511806	0.737460176	0.922508223	0.528028849	0.619457673	1.372596018	2.239131742	0.851048428	1.420318047	1.612453638	-0.181098631	1.576690771	0.922627741	1.803452247	0.819050487	1.849983699	0.990783164	1.256310042	1.370336352	1.318997851	0.419312206	0.946871006	1.170728432	1.033948039	0.863001857	0.346650733	1.290710063	0.798374781	1.103744353	0.919209826	0.043760456	1.458777707	1.694460638	0.241643983	1.59036266	1.023312228	0.671761495	1.005821564	1.277163414	0.626244507	1.156804529	1.609765106	1.253144491	0.846114642	0.645658718	0.848429739	1.044691336	0.235380354	1.38104751	0.693361753	0.14392583	1.643061182	1.111544661	0.680274044	1.205198498	0.882840791	0.445370357	1.645850263	0.34597569	1.457379244	1.125008811	1.488745352	1.361045808	2.359363537	1.376660435	1.531254939	1.108390102	0.394646031	1.055098172	1.648939248	1.656312627	0.861099997	0.620073441	1.460879421	0.816629799
RICTOR|Rictor	1.175366205	0.476094	1.228935279	0.789762675	0.590932223	2.079779062	1.069308709	0.692599418	0.835403587	1.449704286	0.204612136	3.413899514	3.309293189	0.187502906	0.446861337	1.936781216	1.109254288	1.103893696	1.119846471	0.673551957	0.54019427	1.041410323	0.142044278	-0.054357715	0.624973635	0.480698163	0.882833972	0.265821749	0.133794673	0.98418334	-0.280970832	1.161000432	0.480452839	0.420666545	1.765880627	0.343730321	0.627865292	-0.030884076	0.06801042	0.692961855	-0.434696099	0.646466286	-0.102093011	0.910423059	-0.052633625	0.214146385	0.274549004	0.496115375	0.418076462	-0.066715131	4.55608209	1.288196367	2.203927595	0.798436704	1.341515186	0.430916772	0.496468822	1.258215283	-0.022035357	0.124618275	0.591090149	-0.005062006	0.656647011	3.613212975	-0.294624202	-0.05811266	0.273601497	-0.541244047	1.40195445	0.72012559	-0.032839047	1.587591936	3.771057245	1.135160757	4.8035875	1.332753419	0.287572644	0.00700933	1.322102717	1.02606887	4.493904711	-0.048208802	0.667134343	-0.556509077	0.582045731	0.627228849	0.652530551	0.085529598	0.845463869	0.791181743	0.063325547	0.311843083	0.534488548	0.859028334	0.336957672	0.149877999	0.33627781	0.575052544	0.313904713	0.080922315	0.850181822	0.802203456	-0.084417782	-0.459267589	1.77944203	0.552386759	0.046959363	-0.08679233	0.014266613	-0.273314629	0.660981481	1.299613804	-0.193202187	0.816022927	0.072789911	0.751679267	0.511957574	0.095243437	1.234858734	0.036950248	1.923246744	0.058946202
RICTOR|Rictor_pT1135	0.592389741	0.378357473	0.42583499	0.841007533	0.285291825	0.704831856	0.464300505	0.381767119	0.2517069	0.263209512	0.614655211	0.66665899	0.329666093	0.432836905	0.271637365	0.34426351	0.074647029	0.457392241	0.901463722	0.469821888	0.545507172	0.922319491	0.185008811	0.132631004	0.329169966	0.219638913	0.358884675	0.586548539	0.375428127	0.466128015	0.765745368	0.498766904	0.640900696	0.533278531	0.432478276	0.288070143	0.591130929	0.710855807	0.214593241	0.381615938	0.712777439	0.39210392	0.21390643	0.087276522	0.175482215	0.540999904	0.176907374	0.481246802	0.530787487	0.62487451	0.303931931	0.521692519	0.624058549	0.001300394	0.754213087	0.499329902	0.333235655	1.172527078	0.262030309	0.407519522	0.263244493	0.411081373	0.157482567	0.8293474	0.472640911	0.493842928	0.801934651	0.821838732	0.354443861	0.393247822	0.211198273	0.27145821	0.688482659	0.523007567	0.439011871	0.413833169	0.453248043	0.634610052	0.228369884	0.318301397	0.563083433	0.130386004	0.434409195	0.394338355	0.361560062	0.375797542	0.303286738	0.403596147	0.336134114	0.080005072	0.40132369	0.761010777	0.486014667	0.175867182	0.640096226	0.741998171	0.487795454	0.75510111	0.309551286	0.196982645	0.379089115	0.720263341	0.813869222	0.621671004	0.323352622	0.948840443	0.827765246	0.818802009	0.954780998	0.775414026	0.598490684	1.435428919	0.776079791	1.033900086	1.030597403	1.213461365	0.839801648	0.895023242	1.108268921	1.204726648	0.445085513	0.988842414
SCD1|SCD1	-1.649333602	-1.571261707	-1.415736608	-1.528028306	-1.752963271	-1.801691102	-1.687187716	-1.601302282	-1.639256846	-1.52012091	-1.319060616	-1.578656351	-1.47223737	-1.440047696	-1.794532845	-1.744177222	-1.622343232	-1.649393222	-1.322124068	-1.124096206	-1.577446641	-1.491622197	-1.252152077	-1.20289646	-1.037978736	-1.654538691	-1.551540552	-1.249028032	-1.325653133	-1.097111046	-1.489520057	-1.658911168	-1.703293328	-1.612354536	-1.783581689	-1.40184316	-1.202701088	-1.542642207	-1.647911536	-1.390269229	-1.510454015	-1.60295275	-1.704529904	-1.840528512	-1.559236224	-1.251500296	-1.304345568	-1.476729444	-1.441606054	-1.58494761	-0.265038726	-1.584289878	-1.690458591	-1.814512405	-1.517888694	-1.461482066	-1.824008668	-1.387513152	-1.754456196	-1.2685709	-1.683623283	-1.247476541	-1.061703874	-1.312719683	-1.712339243	-1.434765062	-1.517560861	-1.134737901	-1.686213642	-1.659670421	-1.45421785	-1.476336117	-1.616907498	-1.671733065	-1.43305284	-1.749475206	-1.396732755	-1.190913891	-1.034880519	-1.746105296	-1.48820195	-1.288982254	-1.62644298	-1.307846217	-1.376216376	-1.529665282	-1.660377589	-1.092015964	-1.553812503	-1.175352605	-0.925396524	-1.620840849	-1.675208747	-1.64170432	-1.695461271	-1.470515087	-1.622283949	-1.241644864	-1.642231368	-1.197406445	-1.652693176	-1.70700923	-1.425136322	-1.069738765	-1.731359266	-1.074963633	-2.231563311	-2.815073272	-2.0466702	0.449463198	-2.037495934	-4.980072674	0.318108432	-1.426606332	-1.841956086	-2.424676594	-2.264818911	-2.200408934	-2.292938605	-1.51691529	-0.283514205	-2.286230264
SRSF1|SF2	-1.566852163	-1.595967204	-1.538262193	-1.249023882	-1.649562682	-1.482357421	-1.628180053	-1.424986807	-1.530957555	-1.362423467	-1.347418729	-1.430987472	-1.606043636	-1.576750427	-1.384012887	-1.610804293	-1.590285297	-1.497998103	-1.534318853	-1.530227733	-1.515914111	-1.501589297	-1.627466899	-1.610426076	-1.658785016	-1.526603166	-1.604599423	-1.42042763	-1.572916432	-1.248978321	-1.539552781	-1.511082145	-1.627398127	-1.509789126	-1.513810468	-1.530559722	-1.47909518	-1.469170219	-1.549733959	-1.566781533	-1.309814317	-1.620996992	-1.607174203	-1.741916887	-1.540548793	-1.573062478	-1.537617884	-1.340972737	-1.479127307	-1.432448281	-1.609157565	-1.532400702	-1.645096644	-1.643943019	-1.76261736	-1.186474869	-1.680225853	-1.86802094	-1.641094982	-1.45030621	-1.552483199	-1.445004267	-1.743484308	-1.637255551	-1.572400713	-1.61977015	-1.334271041	-1.320928175	-1.684820721	-1.621754396	-1.541437395	-1.481488719	-1.522954864	-1.259454484	-1.540262109	-1.630616802	-1.656614861	-1.348171524	-1.691729193	-1.652815375	-1.610038592	-1.628902472	-1.488994618	-1.372629842	-1.440109156	-1.365661051	-1.538244011	-1.240933754	-1.407029412	-1.582822252	-1.69943862	-1.425559934	-1.611811499	-1.569745634	-1.571578587	-1.271954762	-1.56520086	-1.422714334	-1.611114609	-1.436891067	-1.50213711	-1.586849979	-1.318511778	-1.466842918	-1.432828987	-1.125846241	-1.812377777	-2.394294259	-2.360147925	-1.663328177	-1.738781062	-2.713820613	-1.987752722	-2.240131535	-1.517891128	-1.945107805	-1.92238557	-1.794196799	-1.705374901	-2.759202419	-1.902468314	-2.185262796
WWTR1|TAZ	0.455897363	0.116419641	0.260206815	0.110587584	0.058250789	0.621442338	0.387766174	0.270078571	0.205271818	0.161223039	0.263216729	0.392806911	0.05280479	0.091569386	0.215447785	0.303137972	0.109057724	0.263196451	0.437560886	0.321592431	0.402906253	0.399537333	0.27919377	0.13358207	0.098819932	0.146667787	0.148810219	0.355517004	0.5350789	0.158991741	0.213402388	0.377009417	0.133315144	0.402190815	0.432856974	0.137778431	0.347459191	0.269789713	0.15284081	0.229918752	0.286756353	0.152218389	0.057542415	-0.013542952	0.16322198	0.378219066	0.169486221	0.294643754	0.146022891	0.400921548	0.133812287	0.356511858	0.30174231	0.274127332	0.472762794	0.329979846	0.052153934	0.57159135	0.165737439	0.196709146	0.156941438	0.377528112	-0.050733856	0.405379614	0.374871489	0.146669857	0.360429564	0.50327329	0.270155735	0.369468234	0.217188736	0.24499771	0.306063621	0.378817165	0.130604435	0.250268912	0.25759912	0.507221741	0.063670004	0.224581687	0.242766384	0.132806605	0.39851135	0.153584538	0.198035527	0.484960761	0.487437124	0.190686576	0.460543065	0.139633747	0.188067269	0.339813884	0.204259328	0.155414896	0.409032397	0.333308092	0.514706848	0.930047789	0.175183482	0.254120908	0.295378796	0.221838435	0.399533668	0.418388059	0.26691196	0.25589348	0.359378241	0.207152019	0.345247237	0.279474236	0.115317818	0.837684224	0.247406452	0.591104889	0.505961054	0.475873519	0.315855138	0.254463969	0.278375895	0.564697434	0.18686263	0.602853454
